¬ESTU_DEPTO_RESIDE¬PERIODO¬student_counter¬punt_lectura_critica_sum¬percentil_lectura_critica_sum¬desemp_lectura_critica_sum¬punt_matematicas_sum¬percentil_matematicas_sum¬desemp_matematicas_sum¬punt_c_naturales_sum¬percentil_c_naturales_sum¬desemp_c_naturales_sum¬punt_sociales_ciudadanas_sum¬percentil_sociales_ciudadanas_sum¬desemp_sociales_ciudadanas_sum¬punt_ingles_sum¬percentil_ingles_sum¬punt_global_sum¬percentil_global_sum¬estu_inse_individual_sum¬estu_nse_establecimiento_sum¬estu_nse_individual_sum
0¬AMAZONAS¬20194¬825¬37750¬27074¬1823¬34987¬25059¬1608¬34636¬27291¬1331¬33239¬29381¬1250¬35216.0¬30044¬175776¬25669.0¬33971.44073141701¬1483.0¬1400.0
1¬ANTIOQUIA¬20194¬74228¬3866819¬3713853¬193631¬3650866¬3476907¬174828¬3460347¬3404548¬142258¬3409872¬3671822¬139870¬3526833.0¬3542407¬17957847¬3532806.0¬3645901.4822813636¬182158.0¬172960.0
2¬ARAUCA¬20194¬3359¬170623¬154532¬8485¬169303¬166536¬8203¬158988¬160439¬6604¬151318¬159703¬6109¬154833.0¬150906¬809807¬158355.0¬149866.19925136762¬7255.0¬6492.0
3¬ATLANTICO¬20194¬32179¬1654743¬1543403¬82481¬1586148¬1505275¬76012¬1528208¬1544668¬63547¬1449879¬1520694¬58935¬1553059.0¬1592394¬7773085¬1518389.0¬1584364.2985243825¬78494.0¬75547.0
4¬BOGOTÁ¬20194¬83600¬4655402¬5003729¬238118¬4576691¬5029181¬224169¬4344865¬5045206¬189443¬4213648¬5029908¬181251¬4543822.0¬5313849¬22275272¬5137115.0¬4635478.70806345¬248218.0¬236572.0
5¬BOLIVAR¬20194¬25232¬1233138¬1037331¬60466¬1174379¬1012287¬55628¬1130288¬1025117¬45314¬1065378¬1015697¬41780¬1117529.0¬1011173¬5741135¬988165.0¬1171110.3385501178¬55676.0¬53080.0
6¬BOYACA¬20194¬16763¬907331¬929518¬45980¬923273¬1021452¬45181¬861524¬987540¬37366¬824450¬963226¬34984¬849940.0¬943325¬4384538¬987454.0¬807524.4133851317¬37841.0¬36875.0
7¬CALDAS¬20194¬10433¬542992¬518799¬27119¬525299¬515096¬25338¬505476¬529005¬21191¬483656¬528199¬19844¬505529.0¬527487¬2568379¬521566.0¬500217.10089214804¬24103.0¬23041.0
8¬CAQUETA¬20194¬4633¬230123¬200340¬11324¬224784¬208493¬10796¬210518¬197423¬8486¬203373¬207882¬8111¬206103.0¬189999¬1081714¬198839.0¬204132.0250474843¬9277.0¬8703.0
9¬CASANARE¬20194¬5993¬310000¬292621¬15516¬310523¬317779¬15070¬290174¬304192¬12170¬275254¬297488¬11245¬286782.0¬295017¬1478707¬302426.0¬280413.2875147848¬12666.0¬12564.0
10¬CAUCA¬20194¬13980¬678281¬560314¬33190¬655309¬574447¬31090¬631291¬584286¬25354¬596452¬583062¬23484¬606346.0¬536387¬3188764¬555210.0¬589024.7223155372¬24184.0¬24439.0
11¬CESAR¬20194¬13276¬672332¬607026¬33385¬651717¬614123¬31271¬624256¬619795¬25732¬589758¬608152¬23641¬616200.0¬602053¬3165483¬603246.0¬617094.2840122198¬28954.0¬27836.0
12¬CHOCO¬20194¬4890¬213352¬135309¬9996¬199862¬133768¬9094¬189820¬121569¬6963¬183658¬141965¬6768¬193070.0¬140359¬981955¬120452.0¬216098.27832639712¬9763.0¬9321.0
13¬CORDOBA¬20194¬20037¬1007099¬892070¬49816¬965116¬879962¬46016¬941477¬930643¬38730¬874128¬876449¬34672¬910756.0¬861862¬4720808¬874709.0¬891432.7724554427¬39091.0¬38154.0
14¬CUNDINAMARCA¬20194¬36196¬1930845¬1933827¬97503¬1897586¬1982529¬92267¬1789901¬1949938¬76052¬1719593¬1940350¬71638¬1808685.0¬1969215¬9162523¬1967972.0¬1817812.8390433555¬89012.0¬86984.0
15¬EXTRANJERO¬20194¬134¬6751¬6005¬334¬6494¬6100¬319¬6284¬6365¬258¬5732¬5697¬223¬6153.0¬6027¬31512¬5952.0¬6657.457768922726¬397.0¬320.0
16¬GUAINIA¬20194¬268¬12421¬9524¬600¬12361¬10466¬584¬11910¬10626¬473¬11166¬10548¬437¬11807.0¬10729¬59761¬9967.0¬9774.804166275679¬336.0¬379.0
17¬GUAVIARE¬20194¬1017¬48600¬38847¬2378¬47686¬41530¬2268¬44662¬38961¬1768¬42354¬39816¬1631¬42437.0¬34731¬227831¬37907.0¬44654.41472934396¬2033.0¬1885.0
18¬HUILA¬20194¬14088¬739265¬716600¬37119¬728750¬742083¬35286¬698481¬755451¬29761¬660327¬727564¬27369¬677294.0¬698341¬3522266¬733735.0¬642511.1649930001¬29498.0¬28486.0
19¬LA GUAJIRA¬20194¬8840¬414385¬317338¬19890¬395014¬317353¬18500¬379960¬317486¬14833¬358746¬323319¬13773¬369060.0¬301804¬1928231¬301733.0¬398455.95325935393¬17955.0¬17561.0
20¬MAGDALENA¬20194¬16627¬796074¬636730¬38699¬751517¬612759¬35264¬720107¬608717¬28144¬687140¬636686¬26433¬703663.0¬587800¬3680052¬593056.0¬766837.0281668858¬36367.0¬34380.0
21¬META¬20194¬12462¬654821¬638368¬32857¬642256¬654043¬31226¬604100¬634772¬25411¬576366¬628897¬23604¬599663.0¬620151¬3089346¬638442.0¬609317.807522868¬29287.0¬28527.0
22¬NARIÑO¬20194¬16903¬865816¬805315¬43115¬856705¬852896¬41194¬819923¬861053¬34472¬771076¬824614¬31437¬796399.0¬804725¬4129594¬829690.0¬725009.7176662529¬31039.0¬30454.0
23¬NORTE SANTANDER¬20194¬15768¬842881¬844625¬42562¬844030¬899689¬41174¬795423¬882875¬34099¬747542¬835033¬31150¬777287.0¬824142¬4025710¬868205.0¬746690.9792821498¬35400.0¬33966.0
24¬PUTUMAYO¬20194¬4031¬201209¬176694¬9916¬198416¬188127¬9546¬189184¬188353¬7793¬177500¬181878¬7097¬180517.0¬168831¬953627¬179820.0¬167593.9841206779¬7197.0¬6771.0
25¬QUINDIO¬20194¬6410¬340829¬339036¬17188¬331978¬338512¬16104¬314382¬334315¬13293¬304265¬339950¬12664¬323440.0¬354143¬1614551¬340359.0¬316479.0737666174¬15869.0¬15063.0
26¬RISARALDA¬20194¬10700¬566795¬561238¬28573¬546975¬551430¬26528¬523274¬559262¬22061¬505751¬566567¬20994¬537517.0¬585635¬2679188¬563835.0¬537026.4023591193¬27220.0¬25634.0
27¬SAN ANDRES¬20194¬627¬31099¬27208¬1526¬28720¬24295¬1360¬27436¬24032¬1099¬26343¬25037¬1048¬34220.0¬40496¬144232¬25591.0¬32615.720128391087¬1792.0¬1612.0
28¬SANTANDER¬20194¬25473¬1404870¬1480722¬71616¬1404903¬1547825¬68688¬1326039¬1526834¬57886¬1259922¬1466215¬53689¬1301561.0¬1433643¬6726518¬1519272.0¬1247373.997721874¬61644.0¬58681.0
29¬SUCRE¬20194¬10933¬549256¬488433¬27208¬528053¬483735¬25180¬515281¬512043¬21261¬478104¬481431¬19075¬493379.0¬462543¬2579037¬479903.0¬487753.4649682489¬21453.0¬21108.0
30¬TOLIMA¬20194¬16438¬840645¬776862¬41801¬811644¬773426¬39059¬777285¬782811¬32139¬744130¬790437¬30186¬773648.0¬774788¬3959526¬774223.0¬783912.933777949¬36903.0¬35987.0
31¬VALLE¬20194¬38640¬2003028¬1908970¬100098¬1903033¬1814005¬91557¬1835428¬1869903¬76224¬1765438¬1898869¬72187¬1847130.0¬1898945¬9372280¬1863373.0¬1855059.0115091538¬93223.0¬87779.0
32¬VAUPES¬20194¬353¬15795¬10530¬744¬14894¬10424¬681¬14619¬11007¬564¬13938¬11920¬526¬14628.0¬11621¬73975¬10163.0¬12101.728921085483¬491.0¬454.0
33¬VICHADA¬20194¬499¬23746¬19191¬1155¬22904¬19412¬1076¬22443¬20770¬897¬21262¬20806¬831¬20962.0¬17351¬112310¬19185.0¬21168.302485108947¬860.0¬858.0
